Country,Powerplant Name,gppd_idnr,Capacity (MW),Latitude,Longitude,Primary Fuel,Owner,Source
Czech Republic,Chlum u Třeboně Solar Power Plant,WRI1029498,1.0,48.9514,14.9249,Solar,FVE Chlum 2,Elektrarny
Czech Republic,Chlumčany Solar Power Plant,WRI1029735,2.0,50.3474,13.8309,Solar,LMP Solar,Elektrarny
Czech Republic,Chomutov Solar Power Plant,WRI1029641,13.0,50.457,13.4416,Solar,ŽV – SUN,Elektrarny
Czech Republic,Chornice Solar Power Plant,WRI1029630,1.2,49.6574,16.7539,Solar,Alt Chornice,Elektrarny
Czech Republic,Choustníkovo Hradiště 1 Solar Power Plant,WRI1029523,3.0,50.424,15.8841,Solar,Beas Energy,Elektrarny
Czech Republic,Choustníkovo Hradiště 2 Solar Power Plant,WRI1029537,3.0,50.4211,15.8907,Solar,Beas Energy,Elektrarny
Czech Republic,Chropyně Solar Power Plant,WRI1029748,1.1,49.3571,17.3795,Solar,Energy 21 as,Energy 21
Czech Republic,Chrudichromy Solar Power Plant,WRI1029469,10.0,49.5078,16.6362,Solar,Stand-by Europe,Standby-Europe
Czech Republic,Chrudim Solar Power Plant,WRI1029665,1.0,49.962,15.8044,Solar,ISE,Elektrarny
Czech Republic,Chrášťany Solar Power Plant,WRI1029777,3.5,50.0412,14.2654,Solar,Amesbury - R1 Chrastany,Elektrarny
Czech Republic,Chvalatice Solar Power Plant,WRI1029685,3.5,48.9495,15.7519,Solar,BGI Solar,Elektrarny
Czech Republic,Chvaletice power station,WRI1019222,820.0,50.0275,15.4505,Coal,Severní Energetická,Severní Energetická
Czech Republic,Chvalčov Solar Power Plant,WRI1029790,1.8,49.3981,17.7058,Solar,FVE 6,Elektrarny
Czech Republic,Chýnov Solar Power Plant,WRI1029600,2.0,49.4172,14.811,Solar,ČEZ as,Elektrarny
Czech Republic,Dalešice,WRI1019203,480.0,49.1245,16.1242,Hydro,CEZ Group,CEZ Group
Czech Republic,Dačice Solar Power Plant,WRI1029499,4.8,49.0819,15.4592,Solar,Black & Bush Projekt 2,Elektrarny
Czech Republic,Detmarovice power station,WRI1019164,800.0,49.9072,18.4646,Coal,CEZ Group,CEZ Group
Czech Republic,Dlouhé Stráně I,WRI1019204,650.0,50.0854,17.1794,Hydro,CEZ Group,CEZ Group
Czech Republic,Dobev Solar Power Plant,WRI1029805,2.5,49.2974,14.0592,Solar,BZK Plus,Elektrarny
Czech Republic,Dobruška Solar Power Plant,WRI1029540,1.8,50.2845,16.1252,Solar,FVE Dobruška,Elektrarny
Czech Republic,Dobré Pole Solar Power Plant,WRI1029400,1.7,48.8346,16.5353,Solar,Idronesan as,Elektrarny
Czech Republic,Dobšice Solar Power Plant,WRI1029721,1.9,48.8549,16.1055,Solar,Sun Yas spol,Elektrarny
Czech Republic,Dolní Bousov Solar Power Plant,WRI1029739,3.2,50.4402,15.1454,Solar,UNO NS spol.,Elektrarny
Czech Republic,Dolní Dvořiště Solar Power Plant,WRI1029439,1.6,48.6662,14.448,Solar,Photon Energy Operations CZ,http://www.photonenergyoperations.cz/provoz-a-servis-fve
Czech Republic,Dolní Pěna Solar Power Plant,WRI1029464,1.0,49.1225,15.023,Solar,Kertak Energy,Elektrarny
Czech Republic,Domašín Solar Power Plant,WRI1029755,1.5,49.7143,14.8384,Solar,EVE Rohenice,Elektrarny
Czech Republic,Domaželice Solar Power Plant,WRI1029799,1.0,49.428,17.5515,Solar,Tatanka,Elektrarny
Czech Republic,Doubek Solar Power Plant,WRI1029401,1.1,50.0232,14.7495,Solar,Solar Power Energy Epsilon vos,Elektrarny
Czech Republic,Drnholec Solar Power Plant,WRI1029610,2.3,48.8657,16.4668,Solar,FVE Drnholec,Elektrarny
Czech Republic,Drásov - Jihomoravský Solar Power Plant,WRI1029645,1.3,49.3244,16.4898,Solar,Am Solar spol,Elektrarny
Czech Republic,Drásov - Středočeský Solar Power Plant,WRI1029772,3.9,49.7144,14.0958,Solar,Cofely Ren,Elektrarny
Czech Republic,Držovice Solar Power Plant,WRI1029810,1.6,49.4826,17.1345,Solar,Tower of Power Alfa,Elektrarny
Czech Republic,Dubany Solar Power Plant,WRI1029580,1.0,50.3979,14.009,Solar,Ad Solar,Elektrarny
Czech Republic,Dubá Solar Power Plant,WRI1029592,1.2,50.536,14.5403,Solar,Desol,Elektrarny
Czech Republic,Dubí - SPR Solar Power Plant,WRI1029677,4.9,50.6664,13.7924,Solar,SPR as,Elektrarny
Czech Republic,Dubí - Sluneční park Dubí Solar Power Plant,WRI1029675,1.0,50.6643,13.8096,Solar,Sluneční park Dubí,Elektrarny
Czech Republic,Dukonavy,WRI1019175,2040.0,49.0852,16.1479,Nuclear,CEZ Group,CEZ Group
Czech Republic,Dvory Solar Power Plant,WRI1029733,1.6,50.2098,15.0035,Solar,Dvory,Elektrarny
Czech Republic,Dynín Solar Power Plant,WRI1029460,2.0,49.1356,14.6412,Solar,Elektrárna Dynín,Elektrarny
Czech Republic,Dívčice Solar Power Plant,WRI1029744,2.8,49.1032,14.3168,Solar,Energy 21 as,Energy 21
Czech Republic,Dřínov Solar Power Plant,WRI1029481,2.5,49.2887,17.2316,Solar,Solar 3,Elektrarny
Czech Republic,Frymburk Solar Power Plant,WRI1029532,4.2,48.6829,14.1905,Solar,Solarpark Frymburk,Elektrarny
Czech Republic,Frýdek-Místek - Beskydská Solar Power Plant,WRI1029404,2.3,49.6803,18.3909,Solar,Beskydská Fotovoltaika,Elektrarny
Czech Republic,Frýdek-Místek - ClearEnergy Solar Power Plant,WRI1029405,1.0,49.683,18.3825,Solar,ClearEnergy,Elektrarny
Czech Republic,Havřice Solar Power Plant,WRI1029710,2.0,49.026,17.6151,Solar,Havřice Solar Plant,Nobility
Czech Republic,Hleďsebská Solar Power Plant,WRI1029728,1.0,50.3548,14.5096,Solar,Coriumtex Blata,Elektrarny
Czech Republic,Hodonice Solar Power Plant,WRI1029720,1.0,48.8395,16.1745,Solar,Solar Energia Czech,Elektrarny
Czech Republic,Hodonin power station,WRI1019165,105.0,48.8474,17.1197,Coal,CEZ Group,CEZ Group
Czech Republic,Hodonín Solar Power Plant,WRI1029548,2.1,48.8679,17.1418,Solar,ČAS Solární,Elektrarny
Czech Republic,Holýšov Solar Power Plant,WRI1029509,4.2,49.5868,13.0879,Solar,Antaris Solar GmbH & Co KG,Antaris Solar
Czech Republic,Honětice Solar Power Plant,WRI1029476,3.3,49.2083,17.2475,Solar,Elgen Solar,Elektrarny
Czech Republic,Horky Solar Power Plant,WRI1029754,1.5,49.8749,15.4423,Solar,Sluneta FVE,Elektrarny
Czech Republic,Horní Libchava Solar Power Plant,WRI1029385,2.0,50.7117,14.4848,Solar,Solar Liglass,Solar Liglass
Czech Republic,Horní Moštěnice Solar Power Plant,WRI1029493,1.0,49.4039,17.4609,Solar,Manisa as,Elektrarny
Czech Republic,Horní Poustevna Solar Power Plant,WRI1029394,1.6,50.995,14.2953,Solar,Hefra Solarpark Development,Elektrarny
Czech Republic,Horní Pěna Solar Power Plant,WRI1029465,2.0,49.0995,15.0397,Solar,Kertak Energy,Elektrarny
Czech Republic,Hory Solar Power Plant,WRI1029763,3.8,50.2091,12.7928,Solar,FVE Hory,Elektrarny
Czech Republic,Hostouň Solar Power Plant,WRI1029764,2.6,49.5563,12.7717,Solar,Solarpower GmbH,Solar Power GMBH
Czech Republic,Hostovice Solar Power Plant,WRI1029571,4.8,50.0107,15.8853,Solar,Plain Energy CZ,Plain Energy
Czech Republic,Hostín Solar Power Plant,WRI1029729,1.6,50.3369,14.5974,Solar,EN09,Elektrarny
Czech Republic,Hrabětice Solar Power Plant,WRI1029611,1.8,48.7952,16.4237,Solar,FVE Hrabětice,Elektrarny
Czech Republic,Hradec Králové - Třebeš Solar Power Plant,WRI1029529,2.2,50.1794,15.8212,Solar,Yellow Energy,Elektrarny
Czech Republic,Hradčany Solar Power Plant,WRI1029648,3.7,49.3256,16.4629,Solar,Enax as,Elektrarny
Czech Republic,Hrušovany - Solar3 Solar Power Plant,WRI1029612,2.0,48.8108,16.4222,Solar,Solar 3,Elektrarny
Czech Republic,Hrušovany - ČEZ Solar Power Plant,WRI1029601,3.7,48.8115,16.3985,Solar,ČEZ as,Elektrarny
Czech Republic,Hrádek Solar Power Plant,WRI1029738,1.1,48.7889,16.2476,Solar,Energy 21 as,Energy 21
Czech Republic,Hudcov Solar Power Plant,WRI1029679,2.0,50.6314,13.7806,Solar,MC Solar,Elektrarny
Czech Republic,Hulín Solar Power Plant,WRI1029484,1.7,49.3127,17.4521,Solar,Rovina Power,Elektrarny
Czech Republic,Hustopeče Solar Power Plant,WRI1029765,1.1,48.9514,16.7531,Solar,Powersun,EP Energy
Czech Republic,Hustopeče nad Bečvou Solar Power Plant,WRI1029803,1.3,49.5259,17.8835,Solar,Sunpema Energy,Elektrarny
Czech Republic,Jaroměřice nad Rokytnou Solar Power Plant,WRI1029785,2.6,49.0926,15.8724,Solar,Solar Global as,Solar Global
Czech Republic,Jarošov nad Nežárkou - Solar Jarošov Solar Power Plant,WRI1029457,2.1,49.1917,15.07,Solar,Solar Jarošov,Elektrarny
Czech Republic,Jarošov nad Nežárkou - Solferino Solar Power Plant,WRI1029458,1.7,49.1785,15.0754,Solar,Solferino,Elektrarny
Czech Republic,Jeníkov Solar Power Plant,WRI1029681,5.0,50.6251,13.746,Solar,Fine Decorating as,Elektrarny
Czech Republic,Jesenec Solar Power Plant,WRI1029784,1.4,49.6043,16.8675,Solar,Solar Global as,Solar Global
Czech Republic,Jevišovka Solar Power Plant,WRI1029609,2.4,48.8338,16.4573,Solar,FVE Jevišovka,Elektrarny
Czech Republic,Jince Solar Power Plant,WRI1029774,1.2,49.794,13.9756,Solar,Energy Investment,Elektrarny
Czech Republic,Jiráskovo Předměstí Solar Power Plant,WRI1029459,3.1,49.124,15.0131,Solar,Paulin-Energo,Elektrarny
Czech Republic,Jílovice Solar Power Plant,WRI1029466,1.3,48.8882,14.7316,Solar,Stand-by Europe,Standby-Europe
Czech Republic,Kalabousek Solar Power Plant,WRI1029749,4.0,49.9273,15.3729,Solar,Paryba,Elektrarny
Czech Republic,Kamenice nad Lipou Solar Power Plant,WRI1029417,1.3,49.2913,15.0715,Solar,Desire Invest,Elektrarny
Czech Republic,Kameničná Solar Power Plant,WRI1029507,5.1,50.1124,16.426,Solar,SAG Solarstrom AG,SAG Solar
Czech Republic,Kamenný Újezd Solar Power Plant,WRI1029518,1.4,49.7265,13.6299,Solar,Slunce Komařice,Elektrarny
Czech Republic,Kaplice Solar Power Plant,WRI1029512,2.4,48.7312,14.4781,Solar,FVE Kaplice,Elektrarny
Czech Republic,Kaznějov Solar Power Plant,WRI1029657,4.0,49.8851,13.3731,Solar,OMGD,Elektrarny
Czech Republic,Kačice Solar Power Plant,WRI1029713,2.0,50.1587,13.9951,Solar,Phono Solar Technology Co Ltd,Phono Solar
Czech Republic,Kerhartice Solar Power Plant,WRI1029396,2.0,50.7693,14.4093,Solar,WIS Energo Kerhartice,Elektrarny
Czech Republic,Kladno,WRI1019206,404.0,50.1532,14.129,Coal,Alpiq Group,Alpiq Group
Czech Republic,Kladno (TG6),WRI1019208,110.0,50.1535,14.127,Gas,Alpiq Group,Alpiq Group
Czech Republic,Klenovka Solar Power Plant,WRI1029667,8.4,50.0209,15.5919,Solar,FVE Klenovka,Elektrarny
Czech Republic,Klikov Solar Power Plant,WRI1029497,1.3,48.9098,14.9049,Solar,Solarpark Delta as,Elektrarny
Czech Republic,Kojetín Solar Power Plant,WRI1029767,4.0,49.3435,17.3082,Solar,Energy 21 as,Energy 21
Czech Republic,Kolin Solar Power Plant,WRI1029397,1.0,50.0618,15.2234,Solar,Bully Real Estate as,Elektrarny
Czech Republic,Komařice Solar Power Plant,WRI1029521,2.3,48.8783,14.5421,Solar,Slunce Komařice,Elektrarny
Czech Republic,Komorany power station,WRI1019224,210.0,50.522,13.5718,Coal,United Energy,United Energy
Czech Republic,Komorovice Solar Power Plant,WRI1029441,2.3,49.5127,15.3408,Solar,Photon Energy Operations CZ,http://www.photonenergyoperations.cz/provoz-a-servis-fve
Czech Republic,Komárov - Al Trax Solar Power Plant,WRI1029408,1.0,49.9174,17.9485,Solar,Al Trax,Elektrarny
Czech Republic,Komárov - Suntrax Solar Power Plant,WRI1029407,1.0,49.9173,17.9515,Solar,Suntrax,Elektrarny
Czech Republic,Kondrac Solar Power Plant,WRI1029756,1.0,49.6913,14.8787,Solar,Forbes Praha,Elektrarny
Czech Republic,Kopidlno Solar Power Plant,WRI1029524,2.8,50.3356,15.249,Solar,Kopidlno FVE,Elektrarny
Czech Republic,Koprník 1 Solar Power Plant,WRI1029695,1.0,50.472,15.0096,Solar,FVE Kněžmost,Elektrarny
Czech Republic,Koprník 2 Solar Power Plant,WRI1029696,1.9,50.4715,15.0134,Solar,Artefa,Elektrarny
Czech Republic,Kosořín - Stand-by Europe Solar Power Plant,WRI1029471,1.9,49.981,16.2294,Solar,Stand-by Europe,Standby-Europe
Czech Republic,Kosořín 1 Solar Power Plant,WRI1029664,2.0,49.9797,16.2381,Solar,Environmental Invest,Elektrarny
Czech Republic,Kosořín 2 Solar Power Plant,WRI1029663,1.9,49.9813,16.2406,Solar,Teneres,Elektrarny
Czech Republic,Kozojídky Solar Power Plant,WRI1029587,1.2,48.9188,17.3894,Solar,1 Solar Energie as,Elektrarny
Czech Republic,Kožlany Solar Power Plant,WRI1029660,4.0,49.994,13.5243,Solar,WISO Plzeň CZ,Elektrarny
Czech Republic,Kralice na Hané Solar Power Plant,WRI1029490,3.0,49.4552,17.21,Solar,Solaris Tech,Elektrarny
Czech Republic,Kralovice Solar Power Plant,WRI1029661,1.6,49.9871,13.4933,Solar,Gocar Solar System,Elektrarny
Czech Republic,Kramolín Solar Power Plant,WRI1029516,3.3,48.9054,14.7426,Solar,Jihočeská Eko-Energetika,Elektrarny
Czech Republic,Krhanice Solar Power Plant,WRI1029770,1.3,49.8549,14.5662,Solar,Solar Power Energy Eta vos,Elektrarny
Czech Republic,Krmelín Solar Power Plant,WRI1029468,2.0,49.7366,18.2319,Solar,Stand-by Europe,Standby-Europe
Czech Republic,Krupá 2 Solar Power Plant,WRI1029697,1.1,50.1697,13.7329,Solar,ČST Energetická,Elektrarny
Czech Republic,Krychnov Solar Power Plant,WRI1029402,1.1,50.004,15.0548,Solar,BM Consulting as,Elektrarny
Czech Republic,Krčín Solar Power Plant,WRI1029577,1.8,50.3555,16.1312,Solar,IBV Solar,Elektrarny
Czech Republic,Kunkovice Solar Power Plant,WRI1029480,1.5,49.1779,17.163,Solar,Terawatt,Elektrarny
Czech Republic,Kunovice Solar Power Plant,WRI1029443,2.0,49.0353,17.4788,Solar,Kovokon Popovice,Elektrarny
Czech Republic,Kunštát Solar Power Plant,WRI1029650,1.7,49.4935,16.5201,Solar,CTT,Elektrarny
Czech Republic,Kunžak Solar Power Plant,WRI1029500,1.3,49.1297,15.1807,Solar,Abalanzar,Elektrarny
Czech Republic,Kutná Hora Solar Power Plant,WRI1029750,5.6,49.9375,15.2806,Solar,EC Heat as,Elektrarny
Czech Republic,Kuřim Solar Power Plant,WRI1029646,1.0,49.2992,16.5156,Solar,Oknostyl Group,Elektrarny
Czech Republic,Kyjov - Top Centrum Solar Power Plant,WRI1029583,3.9,49.0045,17.1066,Solar,Top Centyrum Car,Elektrarny
Czech Republic,Kámen Solar Power Plant,WRI1029561,1.4,49.4944,13.21,Solar,Solar Kámen,Elektrarny
Czech Republic,Křenovice Solar Power Plant,WRI1029652,1.5,49.1495,16.8359,Solar,ENVA,Elektrarny
Czech Republic,Křepice Solar Power Plant,WRI1029725,1.1,48.99,16.1028,Solar,Ekologické zdroje,Elektrarny
Czech Republic,Křižanov Solar Power Plant,WRI1029414,1.0,49.399,16.1174,Solar,Stylstav,Elektrarny
Czech Republic,Ladná Solar Power Plant,WRI1029766,4.0,48.8042,16.886,Solar,Greeninvest Energy,EP Energy
Czech Republic,Lahošť Solar Power Plant,WRI1029680,1.0,50.6209,13.7634,Solar,FVE Lahošť,Elektrarny
Czech Republic,Lanžhot Solar Power Plant,WRI1029472,2.0,48.7281,16.9424,Solar,Stand-by Europe,Standby-Europe
Czech Republic,Ledenice Solar Power Plant,WRI1029520,1.4,48.9233,14.6321,Solar,Save Energy,Elektrarny
Czech Republic,Ledeč nad Sázavou Solar Power Plant,WRI1029473,2.0,49.6829,15.275,Solar,Stand-by Europe,Standby-Europe
Czech Republic,Ledvice power station,WRI1019166,640.0,50.5763,13.7803,Coal,CEZ Group,CEZ Group
Czech Republic,Letkov Solar Power Plant,WRI1029709,10.0,49.7294,13.4807,Solar,Letkov Solar Plant,Nobility
Czech Republic,Lhotka Solar Power Plant,WRI1029551,1.0,49.5005,17.4138,Solar,FVE Lhotka,Elektrarny
Czech Republic,Liblice Solar Power Plant,WRI1029403,1.1,50.0771,14.8775,Solar,FV Energy as,Elektrarny
Czech Republic,Libníč Solar Power Plant,WRI1029463,3.0,49.0223,14.5441,Solar,Solar Projekt Libníč,Elektrarny
Czech Republic,Libochovice - AX Trade Solar Power Plant,WRI1029565,1.0,50.4013,14.0244,Solar,AX Trade,Elektrarny
Czech Republic,Libochovice - FEL3 Solar Power Plant,WRI1029579,1.5,50.4007,14.0267,Solar,FEL3,Elektrarny
Czech Republic,Libouchec Solar Power Plant,WRI1029674,1.2,50.7618,14.0523,Solar,Lasta Sun,Elektrarny
Czech Republic,Lipnička Solar Power Plant,WRI1029797,3.7,49.6551,15.3976,Solar,JSW Solar (Zwei) ks,Elektrarny
Czech Republic,Lipno II,WRI1019183,1.5,48.6333,14.2375,Hydro,CEZ Group,CEZ Group
Czech Republic,Lipno I,WRI1019176,120.0,48.6259,14.304,Hydro,CEZ Group,CEZ Group
Czech Republic,Lipovka Solar Power Plant,WRI1029538,1.1,50.1834,16.2629,Solar,Solarpark Lipovka,Elektrarny
Czech Republic,Litostrov Solar Power Plant,WRI1029614,1.9,49.2225,16.3397,Solar,FMJ as,Elektrarny
Czech Republic,Louny Solar Power Plant,WRI1029566,1.0,50.3495,13.8187,Solar,M2 Solar,Elektrarny
Czech Republic,Lukavice Solar Power Plant,WRI1029389,1.6,50.0589,16.4938,Solar,Lukavice Solar Power Plant,Juwi
Czech Republic,Lužany Solar Power Plant,WRI1029531,1.0,50.3345,15.7903,Solar,Profit Energy Beta,Elektrarny
Czech Republic,Lužice - Nobility Solar Projects Solar Power Plant,WRI1029506,1.0,48.8476,17.0947,Solar,Nobility Solar Projects as,Nobility
Czech Republic,Lužická Solar Power Plant,WRI1029395,2.0,50.7978,14.4503,Solar,FVE ČK,Elektrarny
Czech Republic,Lžín Solar Power Plant,WRI1029432,2.3,49.2217,14.8086,Solar,Global Facility,Elektrarny
Czech Republic,Malesice power station,WRI1075825,165.0,50.085,14.5253,Coal,Prazska Teplarenska AS,GCPT
Czech Republic,Malešovice Solar Power Plant,WRI1029505,3.6,49.0313,16.4888,Solar,Malešovice Solar Plant,Nobility
Czech Republic,Markvartice - Photon Energy Solar Power Plant,WRI1029442,1.0,50.7749,14.7738,Solar,Photon Energy Operations CZ,http://www.photonenergyoperations.cz/provoz-a-servis-fve
Czech Republic,Mastířovice 1 North Solar Power Plant,WRI1029699,4.9,50.4921,14.3112,Solar,Bello spol.,Elektrarny
Czech Republic,Mastířovice 1 South Solar Power Plant,WRI1029578,2.0,50.4838,14.306,Solar,Bello spol.,Elektrarny
Czech Republic,Medlov Solar Power Plant,WRI1029455,2.3,49.0156,16.5371,Solar,Gilose,Elektrarny
Czech Republic,Melnik power station,WRI1019167,960.0,50.4131,14.4158,Coal,CEZ Group,GCPT
Czech Republic,Micmanice Solar Power Plant,WRI1029742,1.1,48.7906,16.1879,Solar,Energy 21 as,Energy 21
Czech Republic,Milovice Solar Power Plant,WRI1029544,1.6,48.8565,16.7006,Solar,Solar 2,Elektrarny
Czech Republic,Mimoň - Solar Liglass Solar Power Plant,WRI1029387,5.0,50.6512,14.7433,Solar,Solar Liglass,Solar Liglass
Czech Republic,Mimoň - ČEZ Solar Power Plant,WRI1029604,17.5,50.6386,14.7309,Solar,ČEZ as,Elektrarny
Czech Republic,Mirošov Solar Power Plant,WRI1029419,1.0,49.6833,13.6701,Solar,Rosso Investment as,Elektrarny
Czech Republic,Mladá Boleslav Solar Power Plant,WRI1029727,1.0,50.4352,14.9132,Solar,Ing. Bohuslav Ottomanský,Elektrarny
Czech Republic,Mlýnec Solar Power Plant,WRI1029618,1.0,49.7014,12.7073,Solar,Photogrupe,Elektrarny
Czech Republic,Mohelno Solar Power Plant,WRI1029422,1.5,49.1215,16.201,Solar,Pontus Energy,Elektrarny
Czech Republic,Moravský Písek Solar Power Plant,WRI1029581,1.9,48.9877,17.3219,Solar,SE-LIN,Elektrarny
Czech Republic,Moravský Žižkov Solar Power Plant,WRI1029547,1.2,48.8208,16.924,Solar,První Moravskožižkovská,Elektrarny
Czech Republic,Morašice Solar Power Plant,WRI1029666,1.0,49.9321,15.7121,Solar,FVE Klenovka,Elektrarny
Czech Republic,Most Solar Power Plant,WRI1029768,2.1,50.4824,13.6783,Solar,Ring Energy,EP Energy
Czech Republic,Moutnice Solar Power Plant,WRI1029477,2.1,49.0645,16.7352,Solar,Goodwill Housing,Elektrarny
Czech Republic,Mozolov Solar Power Plant,WRI1029798,1.6,49.6106,15.4647,Solar,FVE Mozolov,Elektrarny
Czech Republic,Mračnice Solar Power Plant,WRI1029624,3.4,49.4996,12.8909,Solar,MMB Solar Partners vos,Elektrarny
Czech Republic,Mrlínek Solar Power Plant,WRI1029794,2.0,49.4259,17.6749,Solar,FVE 28,Elektrarny
Czech Republic,Mrázov Solar Power Plant,WRI1029620,1.0,49.9576,12.8396,Solar,Kowiso,Elektrarny
Czech Republic,Myslív Beta Solar Power Plant,WRI1029556,2.0,49.4122,13.5827,Solar,CNE Projekt FVE Beta,Elektrarny
Czech Republic,Myštěves Solar Power Plant,WRI1029525,2.8,50.3012,15.5613,Solar,Amos Energo,Elektrarny
Czech Republic,Měnín Solar Power Plant,WRI1029474,3.2,49.0743,16.6856,Solar,Solar Systems Měnín,Elektrarny
Czech Republic,Napajedla Solar Power Plant,WRI1029482,4.9,49.1893,17.5217,Solar,Kokusai CzechSol One (1),Elektrarny
Czech Republic,Nasavrky Solar Power Plant,WRI1029671,3.0,49.8531,15.826,Solar,Easywatt,Elektrarny
Czech Republic,Nedakonice Solar Power Plant,WRI1029444,2.0,49.0355,17.3837,Solar,FVE 25,Elektrarny
Czech Republic,Netolice Solar Power Plant,WRI1029745,2.4,49.056,14.1892,Solar,Energy 21 as,Energy 21
Czech Republic,Neznášov Solar Power Plant,WRI1029522,1.2,50.3361,15.8404,Solar,Greton,Elektrarny
Czech Republic,Nihošovice Solar Power Plant,WRI1029809,1.5,49.1927,13.8612,Solar,Solar park Nihošovice as,Elektrarny
Czech Republic,Nivnice Solar Power Plant,WRI1029448,1.0,48.9953,17.6481,Solar,RP Solar as,Elektrarny
Czech Republic,Novosedlice Solar Power Plant,WRI1029676,1.0,50.6579,13.8116,Solar,Karelita as,Elektrarny
Czech Republic,Nová Včelnice Solar Power Plant,WRI1029456,2.4,49.2282,15.0642,Solar,Agile Solar,Elektrarny
Czech Republic,Nové Dvory Solar Power Plant,WRI1029428,3.3,49.4317,14.4881,Solar,NASAP,Elektrarny
Czech Republic,Nučice Solar Power Plant,WRI1029778,2.0,50.0176,14.2201,Solar,Fox Solar,Elektrarny
Czech Republic,Náměšť nad Oslavou Solar Power Plant,WRI1029421,3.0,49.2154,16.167,Solar,Green Shine,Elektrarny
Czech Republic,Němčice nad Hanou Solar Power Plant,WRI1029494,3.6,49.3381,17.2151,Solar,Kokusai CzechSol Two (2),Elektrarny
Czech Republic,Ochoz Solar Power Plant,WRI1029779,3.5,49.5975,16.9064,Solar,FVK Global as,FVK
Czech Republic,Omice Solar Power Plant,WRI1029613,1.0,49.1592,16.4512,Solar,Hutira FVE Omice,Elektrarny
Czech Republic,Onyx Solar Power Plant,WRI1029438,3.0,49.9261,13.9909,Solar,Photon Energy Operations CZ,http://www.photonenergyoperations.cz/provoz-a-servis-fve
Czech Republic,Opatovice power station,WRI1075826,360.0,50.1265,15.7933,Coal,Elektrarny Opatovice AS,GCPT
Czech Republic,Opava Solar Power Plant,WRI1029410,1.0,49.9521,17.9158,Solar,Fotovoltaické projekty,Elektrarny
Czech Republic,Orlík,WRI1019177,364.0,49.6066,14.1816,Hydro,CEZ Group,CEZ Group
Czech Republic,Oseček Solar Power Plant,WRI1029399,1.0,50.1039,15.1449,Solar,Energohit,Elektrarny
Czech Republic,Osečná Solar Power Plant,WRI1029596,3.0,50.7236,14.9176,Solar,FVE Osečná,Elektrarny
Czech Republic,Oslavany Solar Power Plant,WRI1029607,8.0,49.1201,16.3503,Solar,Energo Helis as,Elektrarny
Czech Republic,Ostrov u Stříbra Solar Power Plant,WRI1029662,2.5,49.6982,13.0326,Solar,Sky Solar Ostrov,Elektrarny
